Ticket,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA189,HHT,c,1,2020-05-20 16:39:17,1461565,2020-05-20 16:39:17,1461565,2020-05-20 16:39:30,1461565,2020-05-20 16:43:31,1461565,None,None,None,None,0,13,241,254
DA191,HHT,c,1,2020-05-20 16:40:03,1456755,2020-05-20 16:40:03,1456755,2020-05-20 16:42:13,1456755,2020-05-20 16:42:17,1456755,None,None,None,None,0,130,4,134
DB038,HHT,c,1,2020-05-20 16:41:34,1466655,2020-05-20 16:41:35,1466655,2020-05-20 16:42:06,1466655,2020-05-20 16:50:46,1466655,None,None,None,None,1,31,520,552
DA192,HHT,c,1,2020-05-20 16:44:42,1371590,2020-05-20 16:44:42,1371590,2020-05-20 16:44:50,1371590,2020-05-20 16:44:50,1371590,None,None,None,None,0,8,0,8
BA009,HHT,c,1,2020-05-20 16:45:37,BA002,2020-05-20 16:45:37,BA002,2020-05-20 16:45:47,BA002,2020-05-20 17:08:18,BA002,None,None,None,None,0,10,1351,1361
DA194,HHT,c,1,2020-05-20 16:46:33,1461565,2020-05-20 16:46:33,1461565,2020-05-20 16:46:44,1461565,2020-05-20 16:57:19,1461565,None,None,None,None,0,11,635,646
DA195,HHT,c,1,2020-05-20 16:49:33,1456755,2020-05-20 16:49:33,1456755,2020-05-20 16:52:06,1456755,2020-05-20 16:52:07,1456755,None,None,None,None,0,153,1,154
DA196,HHT,c,1,2020-05-20 16:50:14,1371590,2020-05-20 16:50:14,1371590,2020-05-20 16:50:20,1371590,2020-05-20 16:50:20,1371590,None,None,None,None,0,6,0,6
DA198,HHT,c,1,2020-05-20 16:50:42,1466655,2020-05-20 16:50:46,1466655,2020-05-20 16:51:04,1466655,2020-05-20 17:15:26,1466655,None,None,None,None,4,18,1462,1484
DA199,HHT,c,1,2020-05-20 16:53:32,1371590,2020-05-20 16:53:41,1371590,2020-05-20 16:53:47,1371590,2020-05-20 16:53:47,1371590,None,None,None,None,9,6,0,15
DA200,HHT,c,1,2020-05-20 16:57:16,1456755,2020-05-20 16:57:16,1456755,2020-05-20 17:02:52,1456755,2020-05-20 17:02:53,1456755,None,None,None,None,0,336,1,337
DA201,HHT,c,1,2020-05-20 17:02:14,1371590,2020-05-20 17:02:14,1371590,2020-05-20 17:02:24,1371590,2020-05-20 17:02:25,1371590,None,None,None,None,0,10,1,11
AA044,HHT,c,1,2020-05-20 17:07:37,1461565,2020-05-20 17:07:37,1461565,2020-05-20 17:07:56,1461565,2020-05-20 17:21:20,1461565,None,None,None,None,0,19,804,823
AA046,HHT,c,1,2020-05-20 17:17:05,1466655,2020-05-20 17:17:15,1466655,2020-05-20 17:17:35,1466655,2020-05-20 17:29:00,1466655,None,None,None,None,10,20,685,715
DA204,HHT,c,1,2020-05-20 17:17:53,1371590,2020-05-20 17:17:53,1371590,2020-05-20 17:18:07,1371590,2020-05-20 17:18:08,1371590,None,None,None,None,0,14,1,15
AA047,HHT,c,1,2020-05-20 17:21:11,1461565,2020-05-20 17:21:21,1461565,2020-05-20 17:21:39,1461565,2020-05-20 17:32:09,1461565,None,None,None,None,10,18,630,658
DA205,HHT,c,1,2020-05-20 17:27:09,1371590,2020-05-20 17:27:43,1371590,2020-05-20 17:27:53,1371590,2020-05-20 17:27:54,1371590,None,None,None,None,34,10,1,45
DB045,HHT,c,1,2020-05-20 17:28:56,1466655,2020-05-20 17:29:00,1466655,2020-05-20 17:29:30,1466655,2020-05-20 17:41:47,1466655,None,None,None,None,4,30,737,771
AA048,HHT,c,1,2020-05-20 17:32:06,1461565,2020-05-20 17:32:11,1461565,2020-05-20 17:32:19,1461565,2020-05-20 18:10:15,1461565,None,None,None,None,5,8,2276,2289
DA207,HHT,c,1,2020-05-20 17:34:55,1456755,2020-05-20 17:34:55,1456755,2020-05-20 17:37:44,1456755,2020-05-20 17:37:45,1456755,None,None,None,None,0,169,1,170
DA208,HHT,c,1,2020-05-20 17:37:10,1371590,2020-05-20 17:37:24,1371590,2020-05-20 17:37:26,1371590,2020-05-20 17:37:27,1371590,None,None,None,None,14,2,1,17
DA209,HHT,c,1,2020-05-20 17:41:51,1466655,2020-05-20 17:41:51,1466655,2020-05-20 17:42:04,1466655,2020-05-20 17:46:35,1466655,None,None,None,None,0,13,271,284
DA211,HHT,c,1,2020-05-20 17:45:37,1466655,2020-05-20 17:46:36,1466655,2020-05-20 17:47:22,1466655,2020-05-20 17:52:13,1466655,None,None,None,None,59,46,291,396
DA212,HHT,c,1,2020-05-20 17:46:25,1371590,2020-05-20 17:47:44,1371590,2020-05-20 17:47:53,1371590,2020-05-20 17:47:54,1371590,None,None,None,None,79,9,1,89
DA213,HHT,c,1,2020-05-20 17:46:32,1456755,2020-05-20 17:47:55,1456755,2020-05-20 17:48:05,1456755,2020-05-20 17:48:05,1456755,None,None,None,None,83,10,0,93
DA215,HHT,c,1,2020-05-20 17:51:52,1466655,2020-05-20 17:52:14,1466655,2020-05-20 17:52:36,1466655,2020-05-20 18:06:12,1466655,None,None,None,None,22,22,816,860
DA216,HHT,c,1,2020-05-20 17:55:17,1371590,2020-05-20 17:55:33,1371590,2020-05-20 17:55:38,1371590,2020-05-20 17:55:39,1371590,None,None,None,None,16,5,1,22
DA218,HHT,c,1,2020-05-20 18:05:43,1371590,2020-05-20 18:05:57,1371590,2020-05-20 18:06:21,1371590,2020-05-20 18:06:21,1371590,None,None,None,None,14,24,0,38
DA219,HHT,c,1,2020-05-20 18:05:52,1466655,2020-05-20 18:06:12,1466655,2020-05-20 18:06:22,1466655,2020-05-20 18:09:34,1466655,None,None,None,None,20,10,192,222
DA221,HHT,c,1,2020-05-20 18:09:20,1371590,2020-05-20 18:09:26,1371590,2020-05-20 18:09:29,1371590,2020-05-20 18:09:30,1371590,None,None,None,None,6,3,1,10
DA222,HHT,c,1,2020-05-20 18:11:02,1371590,2020-05-20 18:11:21,1371590,2020-05-20 18:11:26,1371590,2020-05-20 18:11:26,1371590,None,None,None,None,19,5,0,24
DA226,HHT,c,1,2020-05-20 18:25:41,1584705,2020-05-20 18:25:42,1584705,2020-05-20 18:28:35,1584705,2020-05-20 18:28:36,1584705,None,None,None,None,1,173,1,175
DA228,HHT,c,1,2020-05-20 18:29:04,1584705,2020-05-20 18:29:04,1584705,2020-05-20 18:32:54,1584705,2020-05-20 18:32:55,1584705,None,None,None,None,0,230,1,231
DA229,HHT,c,1,2020-05-20 18:29:47,1466655,2020-05-20 18:29:48,1466655,2020-05-20 18:33:44,1466655,2020-05-20 18:37:40,1466655,None,None,None,None,1,236,236,473
DA232,HHT,c,1,2020-05-20 18:34:28,1584705,2020-05-20 18:34:28,1584705,2020-05-20 18:34:35,1584705,2020-05-20 18:38:58,1584705,None,None,None,None,0,7,263,270
AA050,HHT,c,1,2020-05-20 18:38:31,1466655,2020-05-20 18:38:32,1466655,2020-05-20 18:38:46,1466655,2020-05-20 18:45:11,1466655,None,None,None,None,1,14,385,400
DB046,HHT,c,1,2020-05-20 18:39:22,1584705,2020-05-20 18:39:23,1584705,2020-05-20 18:42:30,1584705,2020-05-20 18:42:44,1584705,None,None,None,None,1,187,14,202
DA235,HHT,c,1,2020-05-20 18:43:15,1584705,2020-05-20 18:43:16,1584705,2020-05-20 18:43:22,1584705,2020-05-20 19:00:16,1584705,None,None,None,None,1,6,1014,1021
DA237,HHT,c,1,2020-05-20 18:45:29,1466655,2020-05-20 18:45:29,1466655,2020-05-20 18:45:38,1466655,2020-05-20 18:51:04,1466655,None,None,None,None,0,9,326,335
DA238,HHT,c,1,2020-05-20 18:50:40,1466655,2020-05-20 18:51:04,1466655,2020-05-20 18:51:45,1466655,2020-05-20 18:55:48,1466655,None,None,None,None,24,41,243,308
DA240,HHT,c,1,2020-05-20 18:59:04,1466655,2020-05-20 18:59:06,1466655,2020-05-20 18:59:13,1466655,2020-05-20 19:09:09,1466655,None,None,None,None,2,7,596,605
DA241,HHT,c,1,2020-05-20 19:06:30,1584705,2020-05-20 19:06:30,1584705,2020-05-20 19:06:48,1584705,2020-05-20 19:10:11,1584705,None,None,None,None,0,18,203,221
DA242,HHT,c,1,2020-05-20 19:08:59,1466655,2020-05-20 19:09:09,1466655,2020-05-20 19:09:24,1466655,2020-05-20 19:20:10,1466655,None,None,None,None,10,15,646,671
DA244,HHT,c,1,2020-05-20 19:09:20,1584705,2020-05-20 19:10:11,1584705,2020-05-20 19:13:14,1584705,2020-05-20 19:13:16,1584705,None,None,None,None,51,183,2,236
DA245,HHT,c,1,2020-05-20 19:14:23,1584705,2020-05-20 19:14:25,1584705,2020-05-20 19:17:22,1584705,2020-05-20 19:20:06,1584705,None,None,None,None,2,177,164,343
DA246,HHT,c,1,2020-05-20 19:20:10,1466655,2020-05-20 19:20:10,1466655,2020-05-20 19:20:41,1466655,2020-05-20 19:22:12,1466655,None,None,None,None,0,31,91,122
AB004,HHT,c,1,2020-05-20 19:22:03,1584705,2020-05-20 19:22:03,1584705,None,1584705,None,1584705,None,None,None,None,0,None,None,None
DA247,HHT,c,1,2020-05-20 19:22:12,1466655,2020-05-20 19:22:13,1466655,2020-05-20 19:22:25,1466655,2020-05-20 23:00:18,1466655,None,None,None,None,1,12,13073,13086
DA001,HHT,c,1,2020-05-21 09:58:06,1461565,2020-05-21 09:58:06,1461565,2020-05-21 09:59:07,1461565,2020-05-21 10:00:26,1461565,None,None,None,None,0,61,79,140
DA002,HHT,c,1,2020-05-21 09:58:08,1456755,2020-05-21 09:59:48,1456755,2020-05-21 09:59:49,1456755,2020-05-21 09:59:49,1456755,None,None,None,None,100,1,0,101
DA003,HHT,c,1,2020-05-21 09:58:21,1456755,2020-05-21 09:59:50,1456755,2020-05-21 10:03:11,1456755,2020-05-21 10:03:12,1456755,None,None,None,None,89,201,1,291
AA001,HHT,c,1,2020-05-21 09:59:44,1466655,2020-05-21 09:59:56,1466655,2020-05-21 10:00:05,1466655,2020-05-21 10:14:22,1466655,None,None,None,None,12,9,857,878
DA005,HHT,c,1,2020-05-21 10:12:44,1461565,2020-05-21 10:12:45,1461565,2020-05-21 10:12:54,1461565,2020-05-21 10:17:06,1461565,None,None,None,None,1,9,252,262
AA003,HHT,c,1,2020-05-21 10:14:16,1466655,2020-05-21 10:14:22,1466655,2020-05-21 10:24:18,1466655,2020-05-21 10:33:50,1466655,None,None,None,None,6,596,572,1174
DA006,HHT,c,1,2020-05-21 10:14:37,1456755,2020-05-21 10:15:00,1456755,2020-05-21 10:15:20,1456755,2020-05-21 10:27:01,1456755,None,None,None,None,23,20,701,744
DA008,HHT,c,1,2020-05-21 10:18:55,1461565,2020-05-21 10:18:56,1461565,2020-05-21 10:18:58,1461565,2020-05-21 10:21:37,1461565,None,None,None,None,1,2,159,162
DA011,HHT,c,1,2020-05-21 10:35:21,1461565,2020-05-21 10:35:22,1461565,2020-05-21 10:35:31,1461565,2020-05-21 11:03:52,1461565,None,None,None,None,1,9,1701,1711
DA012,HHT,c,1,2020-05-21 10:37:36,1456755,2020-05-21 10:37:37,1456755,2020-05-21 10:43:40,1456755,2020-05-21 10:53:07,1456755,None,None,None,None,1,363,567,931
DB001,HHT,c,1,2020-05-21 10:38:58,1466655,2020-05-21 10:38:58,1466655,2020-05-21 10:39:09,1466655,2020-05-21 10:57:48,1466655,None,None,None,None,0,11,1119,1130
DA014,HHT,c,1,2020-05-21 10:51:03,1498468,2020-05-21 10:51:04,1498468,2020-05-21 10:51:27,1498468,2020-05-21 10:51:28,1498468,None,None,None,None,1,23,1,25
DA015,HHT,c,1,2020-05-21 10:56:38,1456755,2020-05-21 10:56:39,1456755,2020-05-21 11:07:48,1456755,2020-05-21 11:07:50,1456755,None,None,None,None,1,669,2,672
DB003,HHT,c,1,2020-05-21 10:57:44,1498468,2020-05-21 10:57:44,1498468,2020-05-21 10:57:58,1498468,2020-05-21 10:59:48,1498468,None,None,None,None,0,14,110,124
DB004,HHT,c,1,2020-05-21 10:58:08,1466655,2020-05-21 10:58:08,1466655,2020-05-21 10:58:49,1466655,2020-05-21 11:09:50,1466655,None,None,None,None,0,41,661,702
DA017,HHT,c,1,2020-05-21 10:59:22,1498468,2020-05-21 10:59:48,1498468,2020-05-21 11:00:18,1498468,2020-05-21 11:00:18,1498468,None,None,None,None,26,30,0,56
DA019,HHT,c,1,2020-05-21 11:04:35,1461565,2020-05-21 11:04:35,1461565,2020-05-21 11:04:57,1461565,2020-05-21 11:07:17,1461565,None,None,None,None,0,22,140,162
DA020,HHT,c,1,2020-05-21 11:04:44,1498468,2020-05-21 11:04:44,1498468,2020-05-21 11:04:58,1498468,2020-05-21 11:06:38,1498468,None,None,None,None,0,14,100,114
DB005,HHT,c,1,2020-05-21 11:06:20,1498468,2020-05-21 11:06:38,1498468,2020-05-21 11:07:05,1498468,2020-05-21 11:08:31,1498468,None,None,None,None,18,27,86,131
DA023,HHT,c,1,2020-05-21 11:07:52,1461565,2020-05-21 11:07:52,1461565,2020-05-21 11:08:07,1461565,2020-05-21 11:11:06,1461565,None,None,None,None,0,15,179,194
AA005,HHT,c,1,2020-05-21 11:08:21,1466655,2020-05-21 11:09:50,1466655,2020-05-21 11:09:58,1466655,2020-05-21 11:45:54,1466655,None,None,None,None,89,8,2156,2253
DA024,HHT,c,1,2020-05-21 11:12:12,1456755,2020-05-21 11:12:12,1456755,2020-05-21 11:21:28,1456755,2020-05-21 11:21:29,1456755,None,None,None,None,0,556,1,557
DA025,HHT,c,1,2020-05-21 11:12:58,1461565,2020-05-21 11:12:58,1461565,2020-05-21 11:13:23,1461565,2020-05-21 11:25:07,1461565,None,None,None,None,0,25,704,729
DB007,HHT,c,1,2020-05-21 11:18:03,1498468,2020-05-21 11:24:44,1498468,2020-05-21 11:25:13,1498468,2020-05-21 11:28:30,1498468,None,None,None,None,401,29,197,627
DA027,HHT,c,1,2020-05-21 11:18:48,1461565,2020-05-21 11:25:08,1461565,2020-05-21 11:25:20,1461565,2020-05-21 11:31:27,1461565,None,None,None,None,380,12,367,759
AA006,HHT,c,1,2020-05-21 11:23:24,1461565,2020-05-21 11:31:27,1461565,2020-05-21 11:31:51,1461565,2020-05-21 11:48:31,1461565,None,None,None,None,483,24,1000,1507
DB008,HHT,c,1,2020-05-21 11:24:04,1456755,2020-05-21 11:25:54,1456755,2020-05-21 11:26:28,1456755,2020-05-21 11:28:11,1456755,None,None,None,None,110,34,103,247
DA029,HHT,c,1,2020-05-21 11:27:17,1456755,2020-05-21 11:28:22,1456755,2020-05-21 11:31:20,1456755,2020-05-21 11:31:20,1456755,None,None,None,None,65,178,0,243
AB002,HHT,c,1,2020-05-21 11:28:27,1466655,2020-05-21 11:45:55,1466655,2020-05-21 11:46:02,1466655,2020-05-21 11:52:15,1466655,None,None,None,None,1048,7,373,1428
DB009,HHT,c,1,2020-05-21 11:29:42,1498468,2020-05-21 11:29:43,1498468,2020-05-21 11:30:18,1498468,2020-05-21 11:32:19,1498468,None,None,None,None,1,35,121,157
BA001,HHT,c,1,2020-05-21 11:36:42,BA001,2020-05-21 11:36:42,BA001,2020-05-21 11:37:06,BA001,2020-05-21 12:04:02,BA001,None,None,None,None,0,24,1616,1640
DB010,HHT,c,1,2020-05-21 11:38:45,1498468,2020-05-21 11:38:45,1498468,2020-05-21 11:38:49,1498468,2020-05-21 11:38:50,1498468,None,None,None,None,0,4,1,5
DA031,HHT,c,1,2020-05-21 11:39:40,1498468,2020-05-21 11:40:22,1498468,2020-05-21 11:40:33,1498468,2020-05-21 11:40:33,1498468,None,None,None,None,42,11,0,53
AA008,HHT,c,1,2020-05-21 11:46:14,1461565,2020-05-21 11:48:32,1461565,2020-05-21 11:48:45,1461565,2020-05-21 11:52:33,1461565,None,None,None,None,138,13,228,379
DA032,HHT,c,1,2020-05-21 11:46:22,1456755,2020-05-21 11:48:23,1456755,2020-05-21 11:50:25,1456755,2020-05-21 11:50:26,1456755,None,None,None,None,121,122,1,244
DB011,HHT,c,1,2020-05-21 11:47:58,1456755,2020-05-21 11:50:26,1456755,2020-05-21 11:50:48,1456755,2020-05-21 11:54:46,1456755,None,None,None,None,148,22,238,408
DA033,HHT,c,1,2020-05-21 11:48:12,1466655,2020-05-21 11:52:15,1466655,2020-05-21 11:52:58,1466655,2020-05-21 13:15:02,1466655,None,None,None,None,243,43,4924,5210
DA034,HHT,c,1,2020-05-21 11:48:19,1461565,2020-05-21 11:52:33,1461565,2020-05-21 11:53:00,1461565,2020-05-21 11:55:52,1461565,None,None,None,None,254,27,172,453
DA035,HHT,c,1,2020-05-21 11:50:11,1456755,2020-05-21 11:54:46,1456755,2020-05-21 11:54:56,1456755,2020-05-21 11:54:56,1456755,None,None,None,None,275,10,0,285
DA036,HHT,c,1,2020-05-21 11:50:51,1461565,2020-05-21 11:55:52,1461565,2020-05-21 11:56:06,1461565,2020-05-21 11:58:34,1461565,None,None,None,None,301,14,148,463
DA037,HHT,c,1,2020-05-21 11:52:17,1456755,2020-05-21 11:57:25,1456755,None,1456755,None,1456755,None,None,None,None,308,None,None,None
DA038,HHT,c,1,2020-05-21 11:55:46,1461565,2020-05-21 11:58:35,1461565,2020-05-21 11:58:49,1461565,2020-05-21 12:01:36,1461565,None,None,None,None,169,14,167,350
BA002,HHT,c,1,2020-05-21 11:59:17,BA002,2020-05-21 11:59:17,BA002,2020-05-21 13:01:05,BA002,2020-05-21 13:01:07,BA002,None,None,None,None,0,3708,2,3710
DB012,HHT,c,1,2020-05-21 12:00:21,1461565,2020-05-21 12:01:36,1461565,2020-05-21 12:02:17,1461565,2020-05-21 12:05:04,1461565,None,None,None,None,75,41,167,283
DA040,HHT,c,1,2020-05-21 12:00:36,1456755,2020-05-21 12:02:01,1456755,2020-05-21 12:02:15,1456755,2020-05-21 12:04:51,1456755,None,None,None,None,85,14,156,255
DA041,HHT,c,1,2020-05-21 12:03:59,1498468,2020-05-21 12:03:59,1498468,2020-05-21 12:04:11,1498468,2020-05-21 12:04:12,1498468,None,None,None,None,0,12,1,13
DA042,HHT,c,1,2020-05-21 12:04:16,1461565,2020-05-21 12:05:05,1461565,2020-05-21 12:05:23,1461565,2020-05-21 12:08:27,1461565,None,None,None,None,49,18,184,251
DA043,HHT,c,1,2020-05-21 12:04:43,1456755,2020-05-21 12:05:54,1456755,2020-05-21 12:06:02,1456755,2020-05-21 12:06:03,1456755,None,None,None,None,71,8,1,80
DA044,HHT,c,1,2020-05-21 12:04:53,1456755,2020-05-21 12:07:04,1456755,2020-05-21 12:07:11,1456755,2020-05-21 12:07:12,1456755,None,None,None,None,131,7,1,139
AA009,HHT,c,1,2020-05-21 12:05:33,1461565,2020-05-21 12:08:28,1461565,2020-05-21 12:08:51,1461565,2020-05-21 12:29:42,1461565,None,None,None,None,175,23,1251,1449
DA045,HHT,c,1,2020-05-21 12:11:15,1456755,2020-05-21 12:11:46,1456755,2020-05-21 12:11:56,1456755,2020-05-21 12:11:56,1456755,None,None,None,None,31,10,0,41
AA010,HHT,c,1,2020-05-21 12:15:24,1461565,2020-05-21 12:29:42,1461565,2020-05-21 12:29:59,1461565,2020-05-21 12:52:12,1461565,None,None,None,None,858,17,1333,2208
DA047,HHT,c,1,2020-05-21 12:18:51,1498468,2020-05-21 12:18:51,1498468,2020-05-21 12:19:03,1498468,2020-05-21 12:19:04,1498468,None,None,None,None,0,12,1,13
BA003,HHT,c,1,2020-05-21 12:22:32,BA001,2020-05-21 12:22:32,BA001,2020-05-21 12:22:44,BA001,2020-05-21 12:35:41,BA001,None,None,None,None,0,12,777,789
DA049,HHT,c,1,2020-05-21 12:24:48,1498468,2020-05-21 12:26:26,1498468,2020-05-21 12:27:59,1498468,2020-05-21 12:28:00,1498468,None,None,None,None,98,93,1,192
DA051,HHT,c,1,2020-05-21 12:27:12,1456755,2020-05-21 12:27:27,1456755,2020-05-21 12:36:15,1456755,2020-05-21 12:36:16,1456755,None,None,None,None,15,528,1,544
DA053,HHT,c,1,2020-05-21 12:35:36,1498468,2020-05-21 12:35:36,1498468,2020-05-21 12:35:45,1498468,2020-05-21 12:37:47,1498468,None,None,None,None,0,9,122,131
DA054,HHT,c,1,2020-05-21 12:35:45,1456755,2020-05-21 12:36:17,1456755,2020-05-21 12:37:17,1456755,2020-05-21 12:39:57,1456755,None,None,None,None,32,60,160,252
DA055,HHT,c,1,2020-05-21 12:36:28,1498468,2020-05-21 12:37:47,1498468,2020-05-21 12:37:58,1498468,2020-05-21 12:41:52,1498468,None,None,None,None,79,11,234,324
DA056,HHT,c,1,2020-05-21 12:41:46,1498468,2020-05-21 12:41:52,1498468,2020-05-21 12:42:18,1498468,2020-05-21 12:44:07,1498468,None,None,None,None,6,26,109,141
DA057,HHT,c,1,2020-05-21 12:42:39,1498468,2020-05-21 12:44:07,1498468,2020-05-21 12:44:21,1498468,2020-05-21 12:45:54,1498468,None,None,None,None,88,14,93,195
DA058,HHT,c,1,2020-05-21 12:43:35,1498468,2020-05-21 12:45:55,1498468,2020-05-21 12:45:59,1498468,2020-05-21 12:45:59,1498468,None,None,None,None,140,4,0,144
DA059,HHT,c,1,2020-05-21 12:44:59,1461565,2020-05-21 12:52:12,1461565,2020-05-21 12:52:32,1461565,2020-05-21 12:57:30,1461565,None,None,None,None,433,20,298,751
DA061,HHT,c,1,2020-05-21 12:49:18,1498468,2020-05-21 12:54:25,1498468,2020-05-21 12:54:29,1498468,2020-05-21 12:54:29,1498468,None,None,None,None,307,4,0,311
DA062,HHT,c,1,2020-05-21 12:51:35,1456755,2020-05-21 12:54:35,1456755,2020-05-21 12:54:54,1456755,2020-05-21 12:57:16,1456755,None,None,None,None,180,19,142,341
DA063,HHT,c,1,2020-05-21 12:51:45,1498468,2020-05-21 12:54:38,1498468,2020-05-21 12:54:50,1498468,2020-05-21 12:56:12,1498468,None,None,None,None,173,12,82,267
DA064,HHT,c,1,2020-05-21 12:53:22,1498468,2020-05-21 12:56:12,1498468,2020-05-21 12:56:24,1498468,2020-05-21 12:58:46,1498468,None,None,None,None,170,12,142,324
DA065,HHT,c,1,2020-05-21 12:53:49,1456755,2020-05-21 12:57:22,1456755,2020-05-21 12:57:29,1456755,2020-05-21 12:57:30,1456755,None,None,None,None,213,7,1,221
DA066,HHT,c,1,2020-05-21 12:55:04,1461565,2020-05-21 12:57:30,1461565,2020-05-21 12:57:49,1461565,2020-05-21 13:01:05,1461565,None,None,None,None,146,19,196,361
DA067,HHT,c,1,2020-05-21 12:57:25,1498468,2020-05-21 12:58:46,1498468,2020-05-21 12:59:00,1498468,2020-05-21 12:59:02,1498468,None,None,None,None,81,14,2,97
DA068,HHT,c,1,2020-05-21 12:58:12,1456755,2020-05-21 12:59:16,1456755,2020-05-21 12:59:24,1456755,2020-05-21 12:59:25,1456755,None,None,None,None,64,8,1,73
DA069,HHT,c,1,2020-05-21 12:59:40,1461565,2020-05-21 13:01:06,1461565,2020-05-21 13:01:33,1461565,2020-05-21 13:05:21,1461565,None,None,None,None,86,27,228,341
DA070,HHT,c,1,2020-05-21 13:00:29,1456755,2020-05-21 13:02:40,1456755,2020-05-21 13:09:03,1456755,2020-05-21 13:09:04,1456755,None,None,None,None,131,383,1,515
DA071,HHT,c,1,2020-05-21 13:01:21,1498468,2020-05-21 13:02:58,1498468,2020-05-21 13:03:08,1498468,2020-05-21 13:08:38,1498468,None,None,None,None,97,10,330,437
BA004,HHT,c,1,2020-05-21 13:02:04,BA001,2020-05-21 13:02:05,BA001,2020-05-21 13:02:19,BA001,2020-05-21 13:45:34,BA001,None,None,None,None,1,14,2595,2610
DA072,HHT,c,1,2020-05-21 13:05:14,1461565,2020-05-21 13:05:21,1461565,2020-05-21 13:05:49,1461565,2020-05-21 14:14:14,1461565,None,None,None,None,7,28,4105,4140
DA074,HHT,c,1,2020-05-21 13:08:55,1498468,2020-05-21 13:08:56,1498468,2020-05-21 13:09:12,1498468,2020-05-21 13:14:43,1498468,None,None,None,None,1,16,331,348
DA075,HHT,c,1,2020-05-21 13:09:09,1456755,2020-05-21 13:09:09,1456755,2020-05-21 13:09:26,1456755,2020-05-21 13:18:37,1456755,None,None,None,None,0,17,551,568
DB013,HHT,c,1,2020-05-21 13:14:37,1498468,2020-05-21 13:14:43,1498468,2020-05-21 13:15:04,1498468,2020-05-21 13:18:41,1498468,None,None,None,None,6,21,217,244
AA011,HHT,c,1,2020-05-21 13:15:49,1466655,2020-05-21 13:15:49,1466655,2020-05-21 13:16:16,1466655,2020-05-21 13:26:38,1466655,None,None,None,None,0,27,622,649
DA077,HHT,c,1,2020-05-21 13:18:31,1456755,2020-05-21 13:18:37,1456755,2020-05-21 13:20:46,1456755,2020-05-21 13:21:42,1456755,None,None,None,None,6,129,56,191
DA078,HHT,c,1,2020-05-21 13:24:04,1498468,2020-05-21 13:24:05,1498468,2020-05-21 13:24:25,1498468,2020-05-21 13:25:45,1498468,None,None,None,None,1,20,80,101
DA079,HHT,c,1,2020-05-21 13:26:30,1498468,2020-05-21 13:26:30,1498468,2020-05-21 13:26:42,1498468,2020-05-21 13:26:42,1498468,None,None,None,None,0,12,0,12
DA080,HHT,c,1,2020-05-21 13:26:42,1456755,2020-05-21 13:26:42,1456755,2020-05-21 13:32:49,1456755,2020-05-21 13:32:50,1456755,None,None,None,None,0,367,1,368
AA012,HHT,c,1,2020-05-21 13:28:00,1466655,2020-05-21 13:28:00,1466655,2020-05-21 13:28:10,1466655,2020-05-21 13:46:56,1466655,None,None,None,None,0,10,1126,1136
DB014,HHT,c,1,2020-05-21 13:32:43,1456755,2020-05-21 13:32:51,1456755,2020-05-21 13:39:47,1456755,2020-05-21 13:40:56,1456755,None,None,None,None,8,416,69,493
DA081,HHT,c,1,2020-05-21 13:36:42,1498468,2020-05-21 13:36:42,1498468,2020-05-21 13:36:55,1498468,2020-05-21 13:47:29,1498468,None,None,None,None,0,13,634,647
DA082,HHT,c,1,2020-05-21 13:39:03,1456755,2020-05-21 13:40:56,1456755,2020-05-21 13:41:28,1456755,2020-05-21 13:41:54,1456755,None,None,None,None,113,32,26,171
BA005,HHT,c,1,2020-05-21 13:43:24,BA001,2020-05-21 13:45:35,BA001,2020-05-21 13:45:54,BA001,2020-05-21 14:11:10,BA001,None,None,None,None,131,19,1516,1666
DA084,HHT,c,1,2020-05-21 13:44:55,1456755,2020-05-21 13:45:13,1456755,2020-05-21 13:48:54,1456755,2020-05-21 13:48:54,1456755,None,None,None,None,18,221,0,239
DB015,HHT,c,1,2020-05-21 13:46:28,1466655,2020-05-21 13:46:57,1466655,2020-05-21 13:48:04,1466655,2020-05-21 13:49:29,1466655,None,None,None,None,29,67,85,181
DA085,HHT,c,1,2020-05-21 13:46:36,1498468,2020-05-21 13:47:29,1498468,2020-05-21 13:47:33,1498468,2020-05-21 13:49:34,1498468,None,None,None,None,53,4,121,178
