RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T12:04:26
End datetime:2020-09-05T12:04:26
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA016,DA,016,HHT,c,1,2020-09-04 10:46:00,1498468,2020-09-04 10:46:00,1498468,2020-09-04 10:46:18,1498468,2020-09-04 10:51:40,1498468,None,None,None,None,0,18,322,340
DA017,DA,017,HHT,c,1,2020-09-04 10:46:49,1456755,2020-09-04 10:46:49,1456755,2020-09-04 10:47:42,1456755,2020-09-04 10:47:43,1456755,None,None,None,None,0,53,1,54
AA012,AA,012,HHT,c,1,2020-09-04 10:47:04,1691278,2020-09-04 11:01:03,1691278,None,1691278,None,1691278,None,None,None,None,839,None,None,None
DB011,DB,011,HHT,c,1,2020-09-04 10:56:31,1498468,2020-09-04 10:56:32,1498468,2020-09-04 10:56:50,1498468,2020-09-04 10:58:41,1498468,None,None,None,None,1,18,111,130
DB012,DB,012,HHT,c,1,2020-09-04 10:58:11,1456755,2020-09-04 10:58:14,1456755,None,1456755,None,1456755,None,None,None,None,3,None,None,None
DA020,DA,020,HHT,c,1,2020-09-04 10:58:21,1498468,2020-09-04 10:58:42,1498468,2020-09-04 10:58:48,1498468,2020-09-04 10:58:49,1498468,None,None,None,None,21,6,1,28
BA001,BA,001,HHT,c,1,2020-09-04 10:58:31,BA001,2020-09-04 10:58:31,BA001,2020-09-04 11:20:10,BA001,2020-09-04 11:53:48,BA001,None,None,None,None,0,1299,2018,3317
AA013,AA,013,HHT,c,1,2020-09-04 10:58:53,1328368,2020-09-04 11:02:01,1328368,2020-09-04 11:02:17,1328368,2020-09-04 11:55:37,1328368,None,None,None,None,188,16,3200,3404
DA021,DA,021,HHT,c,1,2020-09-04 11:01:35,1498468,2020-09-04 11:01:35,1498468,2020-09-04 11:01:58,1498468,2020-09-04 11:06:44,1498468,None,None,None,None,0,23,286,309
DA022,DA,022,HHT,c,1,2020-09-04 11:02:14,1498468,2020-09-04 11:06:44,1498468,2020-09-04 11:06:53,1498468,2020-09-04 11:06:55,1498468,None,None,None,None,270,9,2,281
DA023,DA,023,HHT,c,1,2020-09-04 11:02:20,1456755,2020-09-04 11:07:26,1456755,None,1456755,None,1456755,None,None,None,None,306,None,None,None
DA024,DA,024,HHT,c,1,2020-09-04 11:09:10,1371590,2020-09-04 11:09:28,1371590,2020-09-04 11:09:49,1371590,2020-09-04 11:09:50,1371590,None,None,None,None,18,21,1,40
DA025,DA,025,HHT,c,1,2020-09-04 11:09:44,1498468,2020-09-04 11:10:21,1498468,2020-09-04 11:10:26,1498468,2020-09-04 11:10:26,1498468,None,None,None,None,37,5,0,42
BA002,BA,002,HHT,c,1,2020-09-04 11:10:51,BA002,2020-09-04 11:10:51,BA002,2020-09-04 11:11:00,BA002,2020-09-04 11:23:41,BA002,None,None,None,None,0,9,761,770
DA026,DA,026,HHT,c,1,2020-09-04 11:11:15,1456755,2020-09-04 11:11:15,1456755,2020-09-04 11:17:51,1456755,2020-09-04 11:18:01,1456755,None,None,None,None,0,396,10,406
DA027,DA,027,HHT,c,1,2020-09-04 11:12:52,1498468,2020-09-04 11:12:52,1498468,2020-09-04 11:13:18,1498468,2020-09-04 11:15:42,1498468,None,None,None,None,0,26,144,170
DA028,DA,028,HHT,c,1,2020-09-04 11:13:29,1371590,2020-09-04 11:13:30,1371590,2020-09-04 11:15:40,1371590,2020-09-04 11:15:41,1371590,None,None,None,None,1,130,1,132
DA029,DA,029,HHT,c,1,2020-09-04 11:14:10,1371590,2020-09-04 11:15:41,1371590,2020-09-04 11:15:49,1371590,2020-09-04 11:15:50,1371590,None,None,None,None,91,8,1,100
DA030,DA,030,HHT,c,1,2020-09-04 11:19:09,1498468,2020-09-04 11:19:10,1498468,2020-09-04 11:19:44,1498468,2020-09-04 11:22:06,1498468,None,None,None,None,1,34,142,177
DA031,DA,031,HHT,c,1,2020-09-04 11:20:18,1371590,2020-09-04 11:20:19,1371590,2020-09-04 11:20:54,1371590,2020-09-04 11:20:55,1371590,None,None,None,None,1,35,1,37
DA033,DA,033,HHT,c,1,2020-09-04 11:22:40,1498468,2020-09-04 11:22:40,1498468,2020-09-04 11:22:51,1498468,2020-09-04 11:22:51,1498468,None,None,None,None,0,11,0,11
DA034,DA,034,HHT,c,1,2020-09-04 11:23:37,1456755,2020-09-04 11:24:07,1456755,None,1456755,None,1456755,None,None,None,None,30,None,None,None
DA035,DA,035,HHT,c,1,2020-09-04 11:24:16,1498468,2020-09-04 11:25:22,1498468,2020-09-04 11:25:31,1498468,2020-09-04 11:33:26,1498468,None,None,None,None,66,9,475,550
DA036,DA,036,HHT,c,1,2020-09-04 11:25:37,1691278,2020-09-04 11:27:06,1691278,None,1691278,None,1691278,None,None,None,None,89,None,None,None
DA037,DA,037,HHT,c,1,2020-09-04 11:28:58,1456755,2020-09-04 11:29:42,1456755,2020-09-04 11:33:53,1456755,2020-09-04 11:33:53,1456755,None,None,None,None,44,251,0,295
BA003,BA,003,HHT,c,1,2020-09-04 11:29:50,BA002,2020-09-04 11:29:51,BA002,2020-09-04 11:30:06,BA002,2020-09-04 12:02:43,BA002,None,None,None,None,1,15,1957,1973
DB014,DB,014,HHT,c,1,2020-09-04 11:30:26,1691278,2020-09-04 11:33:28,1691278,None,1691278,None,1691278,None,None,None,None,182,None,None,None
DA039,DA,039,HHT,c,1,2020-09-04 11:33:08,1498468,2020-09-04 11:33:42,1498468,2020-09-04 11:33:58,1498468,2020-09-04 11:39:02,1498468,None,None,None,None,34,16,304,354
DA040,DA,040,HHT,c,1,2020-09-04 11:33:23,1456755,2020-09-04 11:33:54,1456755,None,1456755,None,1456755,None,None,None,None,31,None,None,None
DA042,DA,042,HHT,c,1,2020-09-04 11:36:01,1456755,2020-09-04 11:36:31,1456755,None,1456755,None,1456755,None,None,None,None,30,None,None,None
DA043,DA,043,HHT,c,1,2020-09-04 11:38:17,1691278,2020-09-04 11:38:25,1691278,None,1691278,None,1691278,None,None,None,None,8,None,None,None
DA044,DA,044,HHT,c,1,2020-09-04 11:39:00,1498468,2020-09-04 11:39:02,1498468,2020-09-04 11:39:20,1498468,2020-09-04 11:41:29,1498468,None,None,None,None,2,18,129,149
DA046,DA,046,HHT,c,1,2020-09-04 11:40:49,1498468,2020-09-04 11:41:30,1498468,2020-09-04 11:41:59,1498468,2020-09-04 11:42:00,1498468,None,None,None,None,41,29,1,71
DA047,DA,047,HHT,c,1,2020-09-04 11:41:06,1456755,2020-09-04 11:42:18,1456755,2020-09-04 11:52:00,1456755,2020-09-04 11:52:00,1456755,None,None,None,None,72,582,0,654
DB015,DB,015,HHT,c,1,2020-09-04 11:42:46,1691278,2020-09-04 11:42:57,1691278,None,1691278,None,1691278,None,None,None,None,11,None,None,None
DA050,DA,050,HHT,c,1,2020-09-04 11:51:56,1498468,2020-09-04 11:51:59,1498468,2020-09-04 11:55:02,1498468,2020-09-04 12:35:30,1498468,None,None,None,None,3,183,2428,2614
AA016,AA,016,HHT,c,1,2020-09-04 11:55:11,1328368,2020-09-04 11:55:37,1328368,2020-09-04 11:56:03,1328368,2020-09-04 12:01:40,1328368,None,None,None,None,26,26,337,389
DA051,DA,051,HHT,c,1,2020-09-04 11:55:43,1456755,2020-09-04 11:55:44,1456755,2020-09-04 11:58:15,1456755,2020-09-04 11:58:15,1456755,None,None,None,None,1,151,0,152
DB017,DB,017,HHT,c,1,2020-09-04 11:58:59,1691278,2020-09-04 11:58:59,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA053,DA,053,HHT,c,1,2020-09-04 12:00:16,1328368,2020-09-04 12:01:40,1328368,2020-09-04 12:01:55,1328368,2020-09-04 12:27:58,1328368,None,None,None,None,84,15,1563,1662
DA054,DA,054,HHT,c,1,2020-09-04 12:01:15,1691278,2020-09-04 12:01:59,1691278,None,1691278,None,1691278,None,None,None,None,44,None,None,None
AB001,AB,001,HHT,c,1,2020-09-04 12:02:06,1691278,2020-09-04 12:08:25,1691278,None,1691278,None,1691278,None,None,None,None,379,None,None,None
AA017,AA,017,HHT,c,1,2020-09-04 12:02:29,1691278,2020-09-04 12:15:32,1691278,None,1691278,None,1691278,None,None,None,None,783,None,None,None
BA004,BA,004,HHT,c,1,2020-09-04 12:03:09,BA001,2020-09-04 12:03:09,BA001,2020-09-04 12:31:41,BA001,2020-09-04 12:31:41,BA001,None,None,None,None,0,1712,0,1712
DA055,DA,055,HHT,c,1,2020-09-04 12:05:05,1371590,2020-09-04 12:05:31,1371590,2020-09-04 12:05:43,1371590,2020-09-04 12:05:43,1371590,None,None,None,None,26,12,0,38
DA056,DA,056,HHT,c,1,2020-09-04 12:09:43,1371590,2020-09-04 12:10:13,1371590,2020-09-04 12:10:29,1371590,2020-09-04 12:10:30,1371590,None,None,None,None,30,16,1,47
BA005,BA,005,HHT,c,1,2020-09-04 12:09:54,BA002,2020-09-04 12:09:55,BA002,2020-09-04 12:10:03,BA002,2020-09-04 12:15:43,BA002,None,None,None,None,1,8,340,349
DA057,DA,057,HHT,c,1,2020-09-04 12:10:54,1456755,2020-09-04 12:11:17,1456755,None,1456755,None,1456755,None,None,None,None,23,None,None,None
AA018,AA,018,HHT,c,1,2020-09-04 12:11:12,1691278,2020-09-04 12:20:21,1691278,None,1691278,None,1691278,None,None,None,None,549,None,None,None
AA019,AA,019,HHT,c,1,2020-09-04 12:11:23,1691278,2020-09-04 12:20:30,1691278,None,1691278,None,1691278,None,None,None,None,547,None,None,None
DB018,DB,018,HHT,c,1,2020-09-04 12:12:17,1371590,2020-09-04 12:12:17,1371590,2020-09-04 12:12:52,1371590,2020-09-04 12:12:54,1371590,None,None,None,None,0,35,2,37
DA058,DA,058,HHT,c,1,2020-09-04 12:12:26,1371590,2020-09-04 12:14:34,1371590,2020-09-04 12:14:40,1371590,2020-09-04 12:14:40,1371590,None,None,None,None,128,6,0,134
DA060,DA,060,HHT,c,1,2020-09-04 12:14:20,1328368,2020-09-04 12:27:59,1328368,2020-09-04 12:28:11,1328368,2020-09-04 12:33:30,1328368,None,None,None,None,819,12,319,1150
DA061,DA,061,HHT,c,1,2020-09-04 12:17:13,1691278,2020-09-04 12:30:49,1691278,None,1691278,None,1691278,None,None,None,None,816,None,None,None
DA062,DA,062,HHT,c,1,2020-09-04 12:18:25,1328368,2020-09-04 12:33:30,1328368,2020-09-04 12:33:41,1328368,2020-09-04 12:43:00,1328368,None,None,None,None,905,11,559,1475
AA020,AA,020,HHT,c,1,2020-09-04 12:18:47,1691278,2020-09-04 12:33:43,1691278,None,1691278,None,1691278,None,None,None,None,896,None,None,None
AB002,AB,002,HHT,c,1,2020-09-04 12:22:27,1328368,2020-09-04 12:43:00,1328368,2020-09-04 12:43:22,1328368,2020-09-04 12:56:01,1328368,None,None,None,None,1233,22,759,2014
AA022,AA,022,HHT,c,1,2020-09-04 12:28:28,1691278,2020-09-04 12:45:10,1691278,None,1691278,None,1691278,None,None,None,None,1002,None,None,None
DA065,DA,065,HHT,c,1,2020-09-04 12:29:33,1456755,2020-09-04 12:38:10,1456755,2020-09-04 12:40:34,1456755,2020-09-04 12:40:36,1456755,None,None,None,None,517,144,2,663
DA066,DA,066,HHT,c,1,2020-09-04 12:29:39,1456755,2020-09-04 12:40:37,1456755,None,1456755,None,1456755,None,None,None,None,658,None,None,None
DA068,DA,068,HHT,c,1,2020-09-04 12:32:40,1371590,2020-09-04 12:55:26,1371590,2020-09-04 12:55:43,1371590,2020-09-04 12:55:43,1371590,None,None,None,None,1366,17,0,1383
DA069,DA,069,HHT,c,1,2020-09-04 12:35:36,1328368,2020-09-04 12:56:02,1328368,2020-09-04 12:56:17,1328368,2020-09-04 13:02:07,1328368,None,None,None,None,1226,15,350,1591
DA073,DA,073,HHT,c,1,2020-09-04 12:42:46,1371590,2020-09-04 12:59:33,1371590,2020-09-04 12:59:38,1371590,2020-09-04 12:59:39,1371590,None,None,None,None,1007,5,1,1013
DA075,DA,075,HHT,c,1,2020-09-04 12:43:45,1328368,2020-09-04 13:02:07,1328368,2020-09-04 13:02:35,1328368,2020-09-04 13:08:53,1328368,None,None,None,None,1102,28,378,1508
DA077,DA,077,HHT,c,1,2020-09-04 12:44:49,1691278,2020-09-04 13:03:32,1691278,None,1691278,None,1691278,None,None,None,None,1123,None,None,None
DA078,DA,078,HHT,c,1,2020-09-04 12:52:36,1456755,2020-09-04 13:04:26,1456755,2020-09-04 13:04:45,1456755,2020-09-04 13:07:56,1456755,None,None,None,None,710,19,191,920
DA080,DA,080,HHT,c,1,2020-09-04 12:56:44,1456755,2020-09-04 13:07:57,1456755,2020-09-04 13:08:20,1456755,2020-09-04 13:09:51,1456755,None,None,None,None,673,23,91,787
DA081,DA,081,HHT,c,1,2020-09-04 12:56:54,1328368,2020-09-04 13:08:54,1328368,2020-09-04 13:09:05,1328368,2020-09-04 13:17:39,1328368,None,None,None,None,720,11,514,1245
DA082,DA,082,HHT,c,1,2020-09-04 13:01:59,1456755,2020-09-04 13:09:58,1456755,None,1456755,None,1456755,None,None,None,None,479,None,None,None
DA083,DA,083,HHT,c,1,2020-09-04 13:02:07,1691278,2020-09-04 13:10:10,1691278,None,1691278,None,1691278,None,None,None,None,483,None,None,None
DA084,DA,084,HHT,c,1,2020-09-04 13:04:04,1371590,2020-09-04 13:11:15,1371590,2020-09-04 13:11:23,1371590,2020-09-04 13:11:24,1371590,None,None,None,None,431,8,1,440
DA086,DA,086,HHT,c,1,2020-09-04 13:11:30,1328368,2020-09-04 13:17:40,1328368,2020-09-04 13:17:54,1328368,2020-09-04 13:24:01,1328368,None,None,None,None,370,14,367,751
DA088,DA,088,HHT,c,1,2020-09-04 13:13:59,1691278,2020-09-04 13:21:42,1691278,None,1691278,None,1691278,None,None,None,None,463,None,None,None
DB020,DB,020,HHT,c,1,2020-09-04 13:18:57,1328368,2020-09-04 13:24:01,1328368,2020-09-04 13:24:14,1328368,2020-09-04 13:27:44,1328368,None,None,None,None,304,13,210,527
AA025,AA,025,HHT,c,1,2020-09-04 13:21:28,1328368,2020-09-04 13:27:45,1328368,2020-09-04 13:27:55,1328368,2020-09-04 13:58:09,1328368,None,None,None,None,377,10,1814,2201
DA094,DA,094,HHT,c,1,2020-09-04 13:34:02,1498468,2020-09-04 13:35:07,1498468,2020-09-04 13:35:12,1498468,2020-09-04 13:35:18,1498468,None,None,None,None,65,5,6,76
DA095,DA,095,HHT,c,1,2020-09-04 13:38:05,1498468,2020-09-04 13:38:05,1498468,2020-09-04 13:38:11,1498468,2020-09-04 13:38:11,1498468,None,None,None,None,0,6,0,6
DA097,DA,097,HHT,c,1,2020-09-04 13:39:38,1498468,2020-09-04 13:40:03,1498468,2020-09-04 13:40:06,1498468,2020-09-04 13:40:15,1498468,None,None,None,None,25,3,9,37
DA098,DA,098,HHT,c,1,2020-09-04 13:44:54,1498468,2020-09-04 13:44:55,1498468,2020-09-04 13:45:04,1498468,2020-09-04 13:45:04,1498468,None,None,None,None,1,9,0,10
DA100,DA,100,HHT,c,1,2020-09-04 13:50:16,1498468,2020-09-04 13:50:16,1498468,2020-09-04 13:51:46,1498468,2020-09-04 13:51:46,1498468,None,None,None,None,0,90,0,90
DB021,DB,021,HHT,c,1,2020-09-04 13:50:35,1691278,2020-09-04 13:50:59,1691278,None,1691278,None,1691278,None,None,None,None,24,None,None,None
AA027,AA,027,HHT,c,1,2020-09-04 13:55:31,1328368,2020-09-04 13:58:09,1328368,2020-09-04 13:58:21,1328368,2020-09-04 14:04:18,1328368,None,None,None,None,158,12,357,527
DA102,DA,102,HHT,c,1,2020-09-04 13:56:32,1498468,2020-09-04 13:56:32,1498468,2020-09-04 13:56:34,1498468,2020-09-04 13:56:35,1498468,None,None,None,None,0,2,1,3
DA103,DA,103,HHT,c,1,2020-09-04 13:58:18,1498468,2020-09-04 13:59:09,1498468,2020-09-04 13:59:27,1498468,2020-09-04 13:59:31,1498468,None,None,None,None,51,18,4,73
DA104,DA,104,HHT,c,1,2020-09-04 13:58:50,1691278,2020-09-04 13:59:35,1691278,None,1691278,None,1691278,None,None,None,None,45,None,None,None
DB022,DB,022,HHT,c,1,2020-09-04 14:02:19,1498468,2020-09-04 14:03:38,1498468,2020-09-04 14:03:43,1498468,2020-09-04 14:03:43,1498468,None,None,None,None,79,5,0,84
DB023,DB,023,HHT,c,1,2020-09-04 14:03:19,1328368,2020-09-04 14:04:18,1328368,2020-09-04 14:04:33,1328368,2020-09-04 14:09:05,1328368,None,None,None,None,59,15,272,346
AA028,AA,028,HHT,c,1,2020-09-04 14:04:33,1328368,2020-09-04 14:09:05,1328368,2020-09-04 14:09:15,1328368,2020-09-04 16:00:56,1328368,None,None,None,None,272,10,6701,6983
DA109,DA,109,HHT,c,1,2020-09-04 14:12:55,1691278,2020-09-04 14:14:01,1691278,None,1691278,None,1691278,None,None,None,None,66,None,None,None
DA111,DA,111,HHT,c,1,2020-09-04 14:13:41,1691278,2020-09-04 14:16:58,1691278,None,1691278,None,1691278,None,None,None,None,197,None,None,None
FA002,FA,002,HHT,c,1,2020-09-04 14:14:05,101003,2020-09-04 14:14:05,101003,2020-09-04 14:14:37,101003,2020-09-04 14:29:41,101003,None,None,None,None,0,32,904,936
DA112,DA,112,HHT,c,1,2020-09-04 14:14:19,1498468,2020-09-04 14:20:07,1498468,2020-09-04 14:20:23,1498468,2020-09-04 14:22:17,1498468,None,None,None,None,348,16,114,478
AA030,AA,030,HHT,c,1,2020-09-04 14:15:08,1691278,2020-09-04 14:24:32,1691278,None,1691278,None,1691278,None,None,None,None,564,None,None,None
DA113,DA,113,HHT,c,1,2020-09-04 14:18:39,1498468,2020-09-04 14:22:17,1498468,2020-09-04 14:22:22,1498468,2020-09-04 14:24:25,1498468,None,None,None,None,218,5,123,346
DA114,DA,114,HHT,c,1,2020-09-04 14:19:14,1498468,2020-09-04 14:24:26,1498468,2020-09-04 14:24:43,1498468,2020-09-04 14:27:47,1498468,None,None,None,None,312,17,184,513
DA116,DA,116,HHT,c,1,2020-09-04 14:21:36,1498468,2020-09-04 14:27:48,1498468,2020-09-04 14:28:04,1498468,2020-09-04 14:31:16,1498468,None,None,None,None,372,16,192,580
DA117,DA,117,HHT,c,1,2020-09-04 14:28:18,1498468,2020-09-04 14:31:17,1498468,2020-09-04 14:31:21,1498468,2020-09-04 14:31:22,1498468,None,None,None,None,179,4,1,184
DA118,DA,118,HHT,c,1,2020-09-04 14:30:55,1498468,2020-09-04 14:35:39,1498468,2020-09-04 14:35:50,1498468,2020-09-04 14:43:43,1498468,None,None,None,None,284,11,473,768
DA119,DA,119,HHT,c,1,2020-09-04 14:31:04,1691278,2020-09-04 14:35:49,1691278,None,1691278,None,1691278,None,None,None,None,285,None,None,None
BA006,BA,006,HHT,c,1,2020-09-04 14:31:18,BA001,2020-09-04 14:31:18,BA001,2020-09-04 14:42:47,BA001,2020-09-04 14:42:53,BA001,None,None,None,None,0,689,6,695
DA120,DA,120,HHT,c,1,2020-09-04 14:31:41,1371590,2020-09-04 14:37:06,1371590,2020-09-04 14:37:21,1371590,2020-09-04 14:37:21,1371590,None,None,None,None,325,15,0,340
DA122,DA,122,HHT,c,1,2020-09-04 14:35:02,1371590,2020-09-04 14:39:09,1371590,2020-09-04 14:39:24,1371590,2020-09-04 14:39:25,1371590,None,None,None,None,247,15,1,263
AA033,AA,033,HHT,c,1,2020-09-04 14:38:49,1691278,2020-09-04 14:41:13,1691278,None,1691278,None,1691278,None,None,None,None,144,None,None,None
DA123,DA,123,HHT,c,1,2020-09-04 14:39:40,1498468,2020-09-04 14:43:43,1498468,2020-09-04 14:43:54,1498468,2020-09-04 14:43:55,1498468,None,None,None,None,243,11,1,255
DA124,DA,124,HHT,c,1,2020-09-04 14:41:59,1456755,2020-09-04 14:46:54,1456755,None,1456755,None,1456755,None,None,None,None,295,None,None,None
AA035,AA,035,HHT,c,1,2020-09-04 14:45:42,1691278,2020-09-04 15:05:12,1691278,None,1691278,None,1691278,None,None,None,None,1170,None,None,None
DA126,DA,126,HHT,c,1,2020-09-04 14:46:22,1456755,2020-09-04 14:48:41,1456755,2020-09-04 14:48:57,1456755,2020-09-04 14:51:30,1456755,None,None,None,None,139,16,153,308
DA127,DA,127,HHT,c,1,2020-09-04 14:46:33,1498468,2020-09-04 14:49:39,1498468,2020-09-04 14:49:47,1498468,2020-09-04 14:49:48,1498468,None,None,None,None,186,8,1,195
DA128,DA,128,HHT,c,1,2020-09-04 14:46:43,1456755,2020-09-04 14:51:32,1456755,None,1456755,None,1456755,None,None,None,None,289,None,None,None
DB027,DB,027,HHT,c,1,2020-09-04 14:48:20,1498468,2020-09-04 14:52:47,1498468,2020-09-04 14:53:24,1498468,2020-09-04 15:08:24,1498468,None,None,None,None,267,37,900,1204
DA129,DA,129,HHT,c,1,2020-09-04 14:50:02,1456755,2020-09-04 14:53:44,1456755,None,1456755,None,1456755,None,None,None,None,222,None,None,None
DB028,DB,028,HHT,c,1,2020-09-04 14:51:52,1456755,2020-09-04 14:55:56,1456755,None,1456755,None,1456755,None,None,None,None,244,None,None,None
DA130,DA,130,HHT,c,1,2020-09-04 14:52:07,1456755,2020-09-04 14:58:06,1456755,None,1456755,None,1456755,None,None,None,None,359,None,None,None
DA131,DA,131,HHT,c,1,2020-09-04 14:52:39,1371590,2020-09-04 14:58:11,1371590,2020-09-04 14:58:26,1371590,2020-09-04 14:58:26,1371590,None,None,None,None,332,15,0,347
DB029,DB,029,HHT,c,1,2020-09-04 14:54:03,1456755,2020-09-04 15:00:45,1456755,2020-09-04 15:03:13,1456755,2020-09-04 15:03:14,1456755,None,None,None,None,402,148,1,551
DA132,DA,132,HHT,c,1,2020-09-04 14:54:52,1371590,2020-09-04 15:01:37,1371590,2020-09-04 15:02:08,1371590,2020-09-04 15:02:08,1371590,None,None,None,None,405,31,0,436
DA133,DA,133,HHT,c,1,2020-09-04 14:55:09,1456755,2020-09-04 15:03:15,1456755,2020-09-04 15:04:52,1456755,2020-09-04 15:05:56,1456755,None,None,None,None,486,97,64,647
DA134,DA,134,HHT,c,1,2020-09-04 14:55:23,1371590,2020-09-04 15:04:41,1371590,2020-09-04 15:04:55,1371590,2020-09-04 15:04:56,1371590,None,None,None,None,558,14,1,573
DB030,DB,030,HHT,c,1,2020-09-04 14:56:03,1456755,2020-09-04 15:05:58,1456755,2020-09-04 15:10:08,1456755,2020-09-04 15:10:10,1456755,None,None,None,None,595,250,2,847
DA135,DA,135,HHT,c,1,2020-09-04 14:56:30,1498468,2020-09-04 15:08:24,1498468,2020-09-04 15:08:29,1498468,2020-09-04 15:08:30,1498468,None,None,None,None,714,5,1,720
DA136,DA,136,HHT,c,1,2020-09-04 14:56:39,1456755,2020-09-04 15:10:18,1456755,None,1456755,None,1456755,None,None,None,None,819,None,None,None
DA137,DA,137,HHT,c,1,2020-09-04 14:57:27,1371590,2020-09-04 15:10:28,1371590,2020-09-04 15:10:39,1371590,2020-09-04 15:10:40,1371590,None,None,None,None,781,11,1,793
DA138,DA,138,HHT,c,1,2020-09-04 14:58:54,1456755,2020-09-04 15:11:55,1456755,2020-09-04 15:16:58,1456755,2020-09-04 15:16:58,1456755,None,None,None,None,781,303,0,1084
DB031,DB,031,HHT,c,1,2020-09-04 15:00:28,1498468,2020-09-04 15:12:48,1498468,2020-09-04 15:12:55,1498468,2020-09-04 15:12:55,1498468,None,None,None,None,740,7,0,747
BA007,BA,007,HHT,c,1,2020-09-04 15:02:17,BA001,2020-09-04 15:02:18,BA001,2020-09-04 15:06:40,BA001,2020-09-04 15:11:02,BA001,None,None,None,None,1,262,262,525
DA139,DA,139,HHT,c,1,2020-09-04 15:02:50,1456755,2020-09-04 15:16:59,1456755,None,1456755,None,1456755,None,None,None,None,849,None,None,None
DA140,DA,140,HHT,c,1,2020-09-04 15:03:17,1498468,2020-09-04 15:17:50,1498468,2020-09-04 15:17:56,1498468,2020-09-04 15:20:31,1498468,None,None,None,None,873,6,155,1034
DA141,DA,141,HHT,c,1,2020-09-04 15:03:35,1498468,2020-09-04 15:20:31,1498468,2020-09-04 15:20:52,1498468,2020-09-04 15:22:43,1498468,None,None,None,None,1016,21,111,1148
DA142,DA,142,HHT,c,1,2020-09-04 15:04:26,1456755,2020-09-04 15:20:35,1456755,None,1456755,None,1456755,None,None,None,None,969,None,None,None
DA143,DA,143,HHT,c,1,2020-09-04 15:04:35,1498468,2020-09-04 15:22:44,1498468,2020-09-04 15:23:02,1498468,2020-09-04 15:24:10,1498468,None,None,None,None,1089,18,68,1175
DA144,DA,144,HHT,c,1,2020-09-04 15:06:11,1456755,2020-09-04 15:22:54,1456755,2020-09-04 15:23:18,1456755,2020-09-04 15:24:04,1456755,None,None,None,None,1003,24,46,1073
DA145,DA,145,HHT,c,1,2020-09-04 15:06:57,1498468,2020-09-04 15:24:10,1498468,2020-09-04 15:24:22,1498468,2020-09-04 15:26:04,1498468,None,None,None,None,1033,12,102,1147
DA146,DA,146,HHT,c,1,2020-09-04 15:10:52,1456755,2020-09-04 15:25:11,1456755,2020-09-04 15:25:38,1456755,2020-09-04 15:27:08,1456755,None,None,None,None,859,27,90,976
DA147,DA,147,HHT,c,1,2020-09-04 15:12:23,1498468,2020-09-04 15:26:05,1498468,2020-09-04 15:26:23,1498468,2020-09-04 15:26:23,1498468,None,None,None,None,822,18,0,840
DA148,DA,148,HHT,c,1,2020-09-04 15:13:44,1456755,2020-09-04 15:27:16,1456755,2020-09-04 15:33:21,1456755,2020-09-04 15:33:28,1456755,None,None,None,None,812,365,7,1184
BA008,BA,008,HHT,c,1,2020-09-04 15:14:30,BA001,2020-09-04 15:14:31,BA001,2020-09-04 15:22:24,BA001,2020-09-04 15:22:25,BA001,None,None,None,None,1,473,1,475
DA149,DA,149,HHT,c,1,2020-09-04 15:15:22,1456755,2020-09-04 15:35:17,1456755,2020-09-04 15:38:55,1456755,2020-09-04 15:38:56,1456755,None,None,None,None,1195,218,1,1414
DA150,DA,150,HHT,c,1,2020-09-04 15:15:45,1456755,2020-09-04 15:38:57,1456755,2020-09-04 15:39:18,1456755,2020-09-04 15:41:01,1456755,None,None,None,None,1392,21,103,1516
DA151,DA,151,HHT,c,1,2020-09-04 15:17:46,1456755,2020-09-04 15:41:02,1456755,None,1456755,None,1456755,None,None,None,None,1396,None,None,None
DA152,DA,152,HHT,c,1,2020-09-04 15:21:23,1371590,2020-09-04 15:43:36,1371590,2020-09-04 15:43:49,1371590,2020-09-04 15:43:51,1371590,None,None,None,None,1333,13,2,1348
DA153,DA,153,HHT,c,1,2020-09-04 15:23:15,1456755,2020-09-04 15:44:31,1456755,None,1456755,None,1456755,None,None,None,None,1276,None,None,None
DA154,DA,154,HHT,c,1,2020-09-04 15:24:27,1456755,2020-09-04 15:44:40,1456755,None,1456755,None,1456755,None,None,None,None,1213,None,None,None
DA155,DA,155,HHT,c,1,2020-09-04 15:25:48,1691278,2020-09-04 15:45:05,1691278,2020-09-04 16:32:45,1691278,2020-09-04 16:32:46,1691278,None,None,None,None,1157,2860,1,4018
DA156,DA,156,HHT,c,1,2020-09-04 15:26:29,1456755,2020-09-04 15:47:41,1456755,None,1456755,None,1456755,None,None,None,None,1272,None,None,None
DA157,DA,157,HHT,c,1,2020-09-04 15:26:43,1371590,2020-09-04 15:48:03,1371590,2020-09-04 15:48:12,1371590,2020-09-04 15:48:13,1371590,None,None,None,None,1280,9,1,1290
DA158,DA,158,HHT,c,1,2020-09-04 15:27:48,1456755,2020-09-04 15:49:34,1456755,2020-09-04 15:50:01,1456755,2020-09-04 15:50:58,1456755,None,None,None,None,1306,27,57,1390
